"","subjID","exptPart","trialNumber","roleCurrent","marblesSampled","probabilityRed","drawnRed","reportedDrawn","compLie","compUnifLie","compDetect","callBS","playerTrialScore","oppTrialScore","playerTotalScore","oppTotalScore","waitTime","responseTime","catchQuestion","catchKey","catchResponse","catchResponseTime","pseudoRound","trialTime","lie","player.bullshitter","player.bullshitDetector","expt"
"2157","subj141","trial",57,"bullshitDetector",10,0.5,5,5,5,"False",-1,"False",5,5,213,187,6619.9558325058,1735,"How many red marbles did your opponent report drawing?",5,5,2772,"False",12659,FALSE,"computer","human","expt4"
"2158","subj141","trial",58,"bullshitter",10,0.5,3,4,-1,"False",0.25390625,"True",-5,5,208,192,2780.5049953333,3297,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10172,TRUE,"human","computer","expt4"
"2159","subj141","trial",59,"bullshitDetector",10,0.5,4,5,5,"False",-1,"False",5,5,213,197,5315.884777657,2458,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9091,TRUE,"computer","human","expt4"
"2160","subj141","trial",60,"bullshitter",10,0.5,5,5,-1,"False",0.5,"False",5,5,218,202,2648.6451066173,3297,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10503,FALSE,"human","computer","expt4"
"2161","subj141","trial",61,"bullshitDetector",10,0.5,5,5,3,"False",-1,"False",5,5,223,207,6290.6432787634,1627,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9505,FALSE,"computer","human","expt4"
"2162","subj141","trial",62,"bullshitter",10,0.5,4,5,-1,"False",0.5,"True",-5,5,218,212,2645.3123022125,3815,"How many red marbles did you actually draw?",4,4,2565,"False",12943,TRUE,"human","computer","expt4"
"2163","subj141","trial",63,"bullshitDetector",10,0.5,6,5,-1,"True",0.5,"True",5,-5,223,207,5573.7171066415,1350,"How many red marbles did you actually draw?",-1,-1,-1,"False",8210,TRUE,"computer","human","expt4"
"2164","subj141","trial",64,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,229,206,2460.7351319496,4565,"How many red marbles did you actually draw?",-1,-1,-1,"False",10989,FALSE,"human","computer","expt4"
"2165","subj141","trial",65,"bullshitDetector",10,0.5,6,6,5,"False",-1,"False",4,6,233,212,6448.5294205803,1189,"How many red marbles did you actually draw?",-1,-1,-1,"False",9195,FALSE,"computer","human","expt4"
"2166","subj141","trial",66,"bullshitter",10,0.5,4,5,-1,"False",0.5,"True",-5,5,228,217,2656.3890614521,3257,"How many red marbles did you actually draw?",-1,-1,-1,"True",11137,TRUE,"human","computer","expt4"
"2167","subj141","trial",67,"bullshitDetector",10,0.5,2,6,6,"False",-1,"False",4,6,232,223,7431.0615236546,1313,"How many red marbles did you actually draw?",-1,-1,-1,"False",9982,TRUE,"computer","human","expt4"
"2168","subj141","trial",68,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"False",6,4,238,227,2865.7080832015,3225,"How many red marbles did you actually draw?",-1,-1,-1,"False",10665,FALSE,"human","computer","expt4"
"2169","subj141","trial",69,"bullshitDetector",10,0.5,4,5,5,"False",-1,"False",5,5,243,232,7335.7252807536,1568,"How many red marbles did you actually draw?",-1,-1,-1,"False",10294,TRUE,"computer","human","expt4"
"2170","subj141","trial",70,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,249,231,2309.2012980119,3601,"How many red marbles did you actually draw?",-1,-1,-1,"True",10858,FALSE,"human","computer","expt4"
"2171","subj141","trial",71,"bullshitDetector",10,0.5,4,2,-1,"False",0.705078125,"False",8,2,257,233,6338.9337379122,1661,"How many red marbles did your opponent report drawing?",2,2,2732,"True",11972,TRUE,"computer","human","expt4"
"2172","subj141","trial",72,"bullshitter",10,0.5,1,1,-1,"False",-0.1123046875,"False",1,9,258,242,2422.9364326842,2150,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9251,FALSE,"human","computer","expt4"
"2173","subj141","trial",73,"bullshitDetector",10,0.5,5,10,-1,"False",-0.1123046875,"True",5,-5,263,237,5382.3424821267,2913,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9624,TRUE,"computer","human","expt4"
"2174","subj141","trial",74,"bullshitter",10,0.5,9,9,-1,"False",0.8759765625,"True",9,-4,272,233,2130.6238026974,2802,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",8721,FALSE,"human","computer","expt4"
"2175","subj141","trial",75,"bullshitDetector",10,0.5,5,7,-1,"False",0.8759765625,"True",5,-5,277,228,5920.9124748735,1909,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9911,TRUE,"computer","human","expt4"
"2176","subj141","trial",76,"bullshitter",10,0.5,5,6,-1,"False",0.705078125,"False",6,4,283,232,2412.7425290734,3266,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9901,TRUE,"human","computer","expt4"
"2177","subj141","trial",77,"bullshitDetector",10,0.5,3,3,2,"False",-1,"True",2,3,285,235,6193.8741597459,2829,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10763,FALSE,"computer","human","expt4"
"2178","subj141","trial",78,"bullshitter",10,0.5,4,2,-1,"False",-0.068359375,"False",2,8,287,243,2547.6840912119,3083,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9769,TRUE,"human","computer","expt4"
"2179","subj141","trial",79,"bullshitDetector",10,0.5,5,4,-1,"False",-0.068359375,"False",6,4,293,247,5786.6470857397,1715,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",8749,TRUE,"computer","human","expt4"
"2180","subj141","trial",80,"bullshitter",10,0.5,8,8,-1,"False",0.8662109375,"True",8,-3,301,244,2488.4501142106,5528,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",12292,FALSE,"human","computer","expt4"
"2181","subj141","trial",81,"bullshitDetector",10,0.5,4,8,8,"False",-1,"False",2,8,303,252,7240.5574460788,3375,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12356,TRUE,"computer","human","expt4"
"2182","subj141","trial",82,"bullshitter",10,0.5,5,5,-1,"False",0.5,"True",5,0,308,252,2141.481303688,4245,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10161,FALSE,"human","computer","expt4"
"2183","subj141","trial",83,"bullshitDetector",10,0.5,4,6,6,"False",-1,"False",4,6,312,258,5296.744003609,1610,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8328,TRUE,"computer","human","expt4"
"2184","subj141","trial",84,"bullshitter",10,0.5,7,7,-1,"False",0.822265625,"True",7,-2,319,256,2430.7068707515,4874,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11913,FALSE,"human","computer","expt4"
"2185","subj141","trial",85,"bullshitDetector",10,0.5,4,6,6,"False",-1,"False",4,6,323,262,5347.1776139087,1645,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9537,TRUE,"computer","human","expt4"
"2186","subj141","trial",86,"bullshitter",10,0.5,5,6,-1,"False",0.705078125,"True",-5,5,318,267,3241.57721655,4158,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11308,TRUE,"human","computer","expt4"
"2187","subj141","trial",87,"bullshitDetector",10,0.5,5,5,2,"False",-1,"False",5,5,323,272,7381.5593547816,1457,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10039,FALSE,"computer","human","expt4"
"2188","subj141","trial",88,"bullshitter",10,0.5,10,10,-1,"False",0.876953125,"True",10,-5,333,267,2509.9196973665,3026,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9543,FALSE,"human","computer","expt4"
"2189","subj141","trial",89,"bullshitDetector",10,0.5,3,6,6,"False",-1,"False",4,6,337,273,7201.2767088402,1667,"How many red marbles did your opponent report drawing?",6,6,2556,"False",12888,TRUE,"computer","human","expt4"
"2190","subj141","trial",90,"bullshitter",10,0.5,4,4,-1,"False",0.25390625,"False",4,6,341,279,2768.893099563,3361,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11079,FALSE,"human","computer","expt4"
"2191","subj141","trial",91,"bullshitDetector",10,0.5,4,5,5,"False",-1,"False",5,5,346,284,5775.6291954785,1335,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8452,TRUE,"computer","human","expt4"
"2192","subj141","trial",92,"bullshitter",10,0.5,4,5,-1,"False",0.5,"False",5,5,351,289,2778.6781664569,3529,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9912,TRUE,"human","computer","expt4"
"2193","subj141","trial",93,"bullshitDetector",10,0.5,5,5,5,"False",-1,"False",5,5,356,294,6276.0202347262,2356,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9829,FALSE,"computer","human","expt4"
"2194","subj141","trial",94,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,362,293,3171.3242731217,4118,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11990,FALSE,"human","computer","expt4"
"2195","subj141","trial",95,"bullshitDetector",10,0.5,5,1,-1,"False",0.705078125,"True",5,-5,367,288,6990.0023508886,1864,"How many red marbles did your opponent report drawing?",1,1,2198,"True",12681,TRUE,"computer","human","expt4"
"2196","subj141","trial",96,"bullshitter",10,0.5,0,0,-1,"False",-0.1220703125,"False",0,10,367,298,2377.4590553177,2197,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9521,FALSE,"human","computer","expt4"
"2197","subj141","trial",97,"bullshitDetector",10,0.5,4,3,-1,"True",-0.1220703125,"False",7,3,374,301,5410.2004975384,3070,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9764,TRUE,"computer","human","expt4"
"2198","subj141","trial",98,"bullshitter",10,0.5,3,4,-1,"False",0.25390625,"False",4,6,378,307,2443.9427184281,3839,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10240,TRUE,"human","computer","expt4"
"2199","subj141","trial",99,"bullshitDetector",10,0.5,9,9,4,"False",-1,"False",1,9,379,316,7244.8726807113,1906,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10582,FALSE,"computer","human","expt4"
"2200","subj141","trial",100,"bullshitter",10,0.5,2,2,-1,"False",-0.068359375,"False",2,8,381,324,3247.1575915902,2461,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10667,FALSE,"human","computer","expt4"
"2201","subj152","trial",1,"bullshitDetector",10,0.5,5,8,8,"False",-1,"True",5,-5,5,-5,5471.7038247781,8476,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",15342,TRUE,"computer","human","expt4"
"2202","subj152","trial",2,"bullshitter",10,0.5,3,5,-1,"False",0.5,"True",-5,5,0,0,2235.7843194431,3694,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10457,TRUE,"human","computer","expt4"
"2203","subj152","trial",3,"bullshitDetector",10,0.5,4,5,5,"False",-1,"False",5,5,5,5,5245.0940642892,1837,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8757,TRUE,"computer","human","expt4"
"2204","subj152","trial",4,"bullshitter",10,0.5,4,7,-1,"False",0.822265625,"False",7,3,12,8,2223.5609746664,3069,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9227,TRUE,"human","computer","expt4"
"2205","subj152","trial",5,"bullshitDetector",10,0.5,6,6,4,"False",-1,"False",4,6,16,14,5821.4973406778,4215,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12236,FALSE,"computer","human","expt4"
"2206","subj152","trial",6,"bullshitter",10,0.5,5,5,-1,"False",0.5,"True",5,0,21,14,2757.1284894184,3615,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",14605,FALSE,"human","computer","expt4"
"2207","subj152","trial",7,"bullshitDetector",10,0.5,6,5,-1,"False",0.5,"True",5,-5,26,9,5933.6802094737,1709,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9431,TRUE,"computer","human","expt4"
"2208","subj152","trial",8,"bullshitter",10,0.5,3,7,-1,"False",0.822265625,"True",-5,5,21,14,2109.6193781272,2191,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8050,TRUE,"human","computer","expt4"
"2209","subj152","trial",9,"bullshitDetector",10,0.5,5,7,7,"False",-1,"False",3,7,24,21,7292.7741558899,2431,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11182,TRUE,"computer","human","expt4"
"2210","subj152","trial",10,"bullshitter",10,0.5,4,4,-1,"False",0.25390625,"False",4,6,28,27,2380.2089551122,3669,"How many red marbles did you actually draw?",4,4,6150,"False",17902,FALSE,"human","computer","expt4"
"2211","subj152","trial",11,"bullshitDetector",10,0.5,6,8,8,"False",-1,"False",2,8,30,35,6057.6416492554,2517,"How many red marbles did your opponent report drawing?",8,8,2833,"False",13120,TRUE,"computer","human","expt4"
"2212","subj152","trial",12,"bullshitter",10,0.5,5,5,-1,"False",0.5,"True",5,0,35,35,2973.0528043573,5276,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",25910,FALSE,"human","computer","expt4"
"2213","subj152","trial",13,"bullshitDetector",10,0.5,3,3,1,"False",-1,"True",2,3,37,38,6386.9651398175,4985,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12774,FALSE,"computer","human","expt4"
"2214","subj152","trial",14,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,43,37,3234.3736836533,4819,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12151,FALSE,"human","computer","expt4"
"2215","subj152","trial",15,"bullshitDetector",10,0.5,6,6,6,"False",-1,"False",4,6,47,43,5225.0887131464,7224,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",15158,FALSE,"computer","human","expt4"
"2216","subj152","trial",16,"bullshitter",10,0.5,3,6,-1,"False",0.705078125,"True",-5,5,42,48,2801.7254028855,4294,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",19214,TRUE,"human","computer","expt4"
"2217","subj152","trial",17,"bullshitDetector",10,0.5,3,6,6,"False",-1,"False",4,6,46,54,5186.051564926,6895,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",13620,TRUE,"computer","human","expt4"
"2218","subj152","trial",18,"bullshitter",10,0.5,3,7,-1,"False",0.822265625,"True",-5,5,41,59,2567.4893366977,2805,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",20212,TRUE,"human","computer","expt4"
"2219","subj152","trial",19,"bullshitDetector",10,0.5,4,6,-1,"False",0.822265625,"False",4,6,45,65,6282.3918577367,103614,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",111438,TRUE,"computer","human","expt4"
"2220","subj152","trial",20,"bullshitter",10,0.5,1,1,-1,"False",-0.1123046875,"False",1,9,46,74,2178.8043505141,4526,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",13668,FALSE,"human","computer","expt4"
"2221","subj152","trial",21,"bullshitDetector",10,0.5,6,6,5,"False",-1,"False",4,6,50,80,5260.3977400341,2402,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9593,FALSE,"computer","human","expt4"
"2222","subj152","trial",22,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,56,79,2958.8219916814,4647,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",13325,FALSE,"human","computer","expt4"
"2223","subj152","trial",23,"bullshitDetector",10,0.5,4,3,-1,"False",0.705078125,"False",7,3,63,82,5358.8275879952,2923,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10595,TRUE,"computer","human","expt4"
"2224","subj152","trial",24,"bullshitter",10,0.5,10,10,-1,"False",0.876953125,"True",10,-5,73,77,2874.985383672,7133,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",14349,FALSE,"human","computer","expt4"
"2225","subj152","trial",25,"bullshitDetector",10,0.5,4,7,7,"False",-1,"True",5,-5,78,72,7348.1496353087,4146,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",14116,TRUE,"computer","human","expt4"
"2226","subj152","trial",26,"bullshitter",10,0.5,2,2,-1,"False",-0.068359375,"False",2,8,80,80,2618.4004515796,12869,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",22917,FALSE,"human","computer","expt4"
"2227","subj152","trial",27,"bullshitDetector",10,0.5,7,0,-1,"False",-0.068359375,"False",10,0,90,80,7064.1886616757,10611,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",19549,TRUE,"computer","human","expt4"
"2228","subj152","trial",28,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"False",6,4,96,84,3004.7356939761,4238,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11857,FALSE,"human","computer","expt4"
"2229","subj152","trial",29,"bullshitDetector",10,0.5,3,4,-1,"True",0.705078125,"False",6,4,102,88,6948.6895315442,2737,"How many red marbles did your opponent report drawing?",4,4,2744,"False",13952,TRUE,"computer","human","expt4"
"2230","subj152","trial",30,"bullshitter",10,0.5,3,3,-1,"False",0.048828125,"False",3,7,105,95,2808.8660907729,3007,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",55593,FALSE,"human","computer","expt4"
"2231","subj152","trial",31,"bullshitDetector",10,0.5,3,6,6,"False",-1,"False",4,6,109,101,5177.4023970202,3250,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10976,TRUE,"computer","human","expt4"
"2232","subj152","trial",32,"bullshitter",10,0.5,3,5,-1,"False",0.5,"False",5,5,114,106,2438.0858586902,11332,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",34624,TRUE,"human","computer","expt4"
"2233","subj152","trial",33,"bullshitDetector",10,0.5,7,1,-1,"False",0.5,"False",9,1,123,107,5644.2097859537,12284,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",23923,TRUE,"computer","human","expt4"
"2234","subj152","trial",34,"bullshitter",10,0.5,5,5,-1,"False",0.5,"True",5,0,128,107,2732.1311013408,4342,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12142,FALSE,"human","computer","expt4"
"2235","subj152","trial",35,"bullshitDetector",10,0.5,2,6,6,"False",-1,"False",4,6,132,113,5447.4629504075,27093,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",35054,TRUE,"computer","human","expt4"
"2236","subj152","trial",36,"bullshitter",10,0.5,9,9,-1,"False",0.8759765625,"True",9,-4,141,109,3210.7384844174,2965,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10598,FALSE,"human","computer","expt4"
"2237","subj152","trial",37,"bullshitDetector",10,0.5,4,7,7,"False",-1,"True",5,-5,146,104,7467.7461869571,3903,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12907,TRUE,"computer","human","expt4"
"2238","subj152","trial",38,"bullshitter",10,0.5,5,5,-1,"False",0.5,"False",5,5,151,109,2566.3475494768,4375,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10417,FALSE,"human","computer","expt4"
"2239","subj152","trial",39,"bullshitDetector",10,0.5,3,4,4,"False",-1,"False",6,4,157,113,6099.4485679255,3673,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",14384,TRUE,"computer","human","expt4"
"2240","subj152","trial",40,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,163,112,2073.7027580718,4126,"How many red marbles did you actually draw?",6,6,8268,"False",26175,FALSE,"human","computer","expt4"
"2241","subj152","trial",41,"bullshitDetector",10,0.5,6,4,-1,"False",0.705078125,"False",6,4,169,116,6928.4334151137,3276,"How many red marbles did you actually draw?",-1,-1,-1,"True",13221,TRUE,"computer","human","expt4"
"2242","subj152","trial",42,"bullshitter",10,0.5,5,5,-1,"False",0.5,"True",5,0,174,116,2441.0608204299,3887,"How many red marbles did you actually draw?",-1,-1,-1,"False",10153,FALSE,"human","computer","expt4"
"2243","subj152","trial",43,"bullshitDetector",10,0.5,4,9,9,"False",-1,"False",1,9,175,125,5576.8791663129,49220,"How many red marbles did you actually draw?",-1,-1,-1,"False",59739,TRUE,"computer","human","expt4"
"2244","subj152","trial",44,"bullshitter",10,0.5,2,6,-1,"False",0.705078125,"True",-5,5,170,130,2696.2494885994,29194,"How many red marbles did you actually draw?",-1,-1,-1,"False",35603,TRUE,"human","computer","expt4"
"2245","subj152","trial",45,"bullshitDetector",10,0.5,6,8,-1,"True",0.705078125,"False",2,8,172,138,7398.846175365,2926,"How many red marbles did you actually draw?",-1,-1,-1,"False",12549,TRUE,"computer","human","expt4"
"2246","subj152","trial",46,"bullshitter",10,0.5,4,4,-1,"False",0.25390625,"False",4,6,176,144,2820.1905958346,3700,"How many red marbles did you actually draw?",-1,-1,-1,"False",11102,FALSE,"human","computer","expt4"
"2247","subj152","trial",47,"bullshitDetector",10,0.5,7,7,4,"False",-1,"True",-2,7,174,151,5479.2986180736,3132,"How many red marbles did your opponent report drawing?",7,7,2798,"False",13063,FALSE,"computer","human","expt4"
"2248","subj152","trial",48,"bullshitter",10,0.5,4,7,-1,"False",0.822265625,"True",-5,5,169,156,2095.417024316,4805,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10816,TRUE,"human","computer","expt4"
"2249","subj152","trial",49,"bullshitDetector",10,0.5,5,7,-1,"True",0.822265625,"False",3,7,172,163,5801.742533143,106932,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",114256,TRUE,"computer","human","expt4"
"2250","subj152","trial",50,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,178,162,2613.6563712959,7851,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",16553,FALSE,"human","computer","expt4"
"2251","subj152","trial",51,"bullshitDetector",10,0.5,3,6,6,"False",-1,"False",4,6,182,168,5919.2011528095,2889,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10066,TRUE,"computer","human","expt4"
"2252","subj152","trial",52,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,188,167,2291.1283387467,4556,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10962,FALSE,"human","computer","expt4"
"2253","subj152","trial",53,"bullshitDetector",10,0.5,6,6,4,"False",-1,"True",-1,6,187,173,6397.8597334897,34396,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",43486,FALSE,"computer","human","expt4"
"2254","subj152","trial",54,"bullshitter",10,0.5,4,4,-1,"False",0.25390625,"False",4,6,191,179,2163.942957696,3478,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10015,FALSE,"human","computer","expt4"
"2255","subj152","trial",55,"bullshitDetector",10,0.5,5,6,6,"False",-1,"True",5,-5,196,174,6092.5763602975,5623,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",13623,TRUE,"computer","human","expt4"
"2256","subj152","trial",56,"bullshitter",10,0.5,8,8,-1,"False",0.8662109375,"True",8,-3,204,171,2075.6003716679,2901,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9220,FALSE,"human","computer","expt4"
"2257","subj152","trial",57,"bullshitDetector",10,0.5,4,5,5,"False",-1,"False",5,5,209,176,6646.8940627281,1935,"How many red marbles did your opponent report drawing?",5,5,2415,"False",12555,TRUE,"computer","human","expt4"
"2258","subj152","trial",58,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,215,175,2476.0586981872,3656,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10204,FALSE,"human","computer","expt4"
"2259","subj152","trial",59,"bullshitDetector",10,0.5,6,6,4,"False",-1,"False",4,6,219,181,6035.8283755328,1858,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10727,FALSE,"computer","human","expt4"
"2260","subj152","trial",60,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"False",6,4,225,185,2719.2423473025,4133,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12007,FALSE,"human","computer","expt4"
"2261","subj152","trial",61,"bullshitDetector",10,0.5,5,5,5,"False",-1,"False",5,5,230,190,5311.056266855,1779,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8783,FALSE,"computer","human","expt4"
"2262","subj152","trial",62,"bullshitter",10,0.5,3,3,-1,"False",0.048828125,"False",3,7,233,197,2801.2123297132,2917,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10716,FALSE,"human","computer","expt4"
"2263","subj152","trial",63,"bullshitDetector",10,0.5,5,5,3,"False",-1,"False",5,5,238,202,5887.6976575749,3229,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10600,FALSE,"computer","human","expt4"
"2264","subj152","trial",64,"bullshitter",10,0.5,6,6,-1,"False",0.705078125,"True",6,-1,244,201,2082.8878500281,3727,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10032,FALSE,"human","computer","expt4"
"2265","subj152","trial",65,"bullshitDetector",10,0.5,6,6,6,"False",-1,"True",-1,6,243,207,7284.7374683012,2993,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12233,FALSE,"computer","human","expt4"
"2266","subj152","trial",66,"bullshitter",10,0.5,5,5,-1,"False",0.5,"False",5,5,248,212,2448.6013698301,2726,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8914,FALSE,"human","computer","expt4"
"2267","subj152","trial",67,"bullshitDetector",10,0.5,4,7,-1,"False",0.5,"True",5,-5,253,207,5745.955491344,2045,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",13363,TRUE,"computer","human","expt4"
"2268","subj152","trial",68,"bullshitter",10,0.5,4,4,-1,"False",0.25390625,"True",4,1,257,208,3043.0999628387,2525,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9619,FALSE,"human","computer","expt4"
"2269","subj152","trial",69,"bullshitDetector",10,0.5,5,9,-1,"False",0.25390625,"False",1,9,258,217,5433.8680464417,3564,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10470,TRUE,"computer","human","expt4"
"2270","subj152","trial",70,"bullshitter",10,0.5,4,7,-1,"False",0.822265625,"True",-5,5,253,222,2361.4252653561,5236,"How many red marbles did you actually draw?",4,4,4518,"False",17470,TRUE,"human","computer","expt4"
"2271","subj152","trial",71,"bullshitDetector",10,0.5,4,4,2,"False",-1,"False",6,4,259,226,5757.3884304946,2021,"How many red marbles did your opponent report drawing?",4,4,2647,"False",12081,FALSE,"computer","human","expt4"
"2272","subj152","trial",72,"bullshitter",10,0.5,4,4,-1,"False",0.25390625,"False",4,6,263,232,3080.0596993524,2511,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9888,FALSE,"human","computer","expt4"
"2273","subj152","trial",73,"bullshitDetector",10,0.5,5,5,5,"False",-1,"False",5,5,268,237,6489.5773478816,1544,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9786,FALSE,"computer","human","expt4"
"2274","subj152","trial",74,"bullshitter",10,0.5,3,8,-1,"False",0.8662109375,"True",-5,5,263,242,2188.8472690618,4158,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10257,TRUE,"human","computer","expt4"
"2275","subj152","trial",75,"bullshitDetector",10,0.5,6,6,4,"False",-1,"False",4,6,267,248,6451.813898012,2791,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11244,FALSE,"computer","human","expt4"
"2276","subj152","trial",76,"bullshitter",10,0.5,5,5,-1,"False",0.5,"False",5,5,272,253,2656.4149957001,3806,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10497,FALSE,"human","computer","expt4"
"2277","subj152","trial",77,"bullshitDetector",10,0.5,4,4,2,"False",-1,"False",6,4,278,257,6544.6558628907,1823,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9933,FALSE,"computer","human","expt4"
"2278","subj152","trial",78,"bullshitter",10,0.5,4,4,-1,"False",0.25390625,"True",4,1,282,258,2348.9472570994,2685,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8788,FALSE,"human","computer","expt4"
"2279","subj152","trial",79,"bullshitDetector",10,0.5,6,6,6,"False",-1,"False",4,6,286,264,6164.0173501681,2212,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9786,FALSE,"computer","human","expt4"
