subjID,exptPart,trialNumber,roleCurrent,marblesSampled,probabilityRed,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-27376,trial,59,bullshitter,10,0.5,2,3,-1,False,0.705078125,True,-5,5,168,207,2515.4644174849,3141,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10736
sona-27376,trial,60,bullshitDetector,10,0.5,7,5,5,False,-1,False,5,5,173,212,5282.9171056542,1995,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10386
sona-27376,trial,61,bullshitter,10,0.5,0,5,-1,False,0.25390625,False,5,5,178,217,2763.7721873325,2590,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13042
sona-27376,trial,62,bullshitDetector,10,0.5,4,4,4,False,-1,False,4,6,182,223,5153.5559439341,1986,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8495
sona-27376,trial,63,bullshitter,10,0.5,7,8,-1,False,-0.1123046875,False,2,8,184,231,2176.7688012822,3759,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11833
sona-27376,trial,64,bullshitDetector,10,0.5,4,4,5,False,-1,False,4,6,188,237,5331.1355624417,1634,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8633
sona-27376,trial,65,bullshitter,10,0.5,5,7,-1,False,-0.068359375,False,3,7,191,244,2793.0485628265,3928,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12170
sona-27376,trial,66,bullshitDetector,10,0.5,5,4,4,False,-1,False,4,6,195,250,6591.7287142538,4063,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12135
sona-27376,trial,67,bullshitter,10,0.5,3,3,-1,False,0.705078125,True,7,-2,202,248,2748.9524819667,4196,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11343
sona-27376,trial,68,bullshitDetector,10,0.5,6,6,6,False,-1,True,1,4,203,252,5482.8792256562,859,How many red marbles did your opponent report drawing?,-1,-1,-1,False,7816
sona-27376,trial,69,bullshitter,10,0.5,4,5,-1,False,0.25390625,True,-5,5,198,257,3228.0577626823,3929,How many red marbles did you actually draw?,4,6,13935,True,28475
sona-27376,trial,70,bullshitDetector,10,0.5,2,2,8,False,-1,True,-3,8,195,265,5550.7197885986,3776,How many red marbles did you actually draw?,-1,-1,-1,False,11866
sona-27376,trial,71,bullshitter,10,0.5,8,8,-1,False,-0.1123046875,False,2,8,197,273,2751.7275946134,4114,How many red marbles did you actually draw?,-1,-1,-1,False,13063
sona-27376,trial,72,bullshitDetector,10,0.5,3,3,6,False,-1,False,3,7,200,280,6290.2465330554,4076,How many red marbles did you actually draw?,-1,-1,-1,False,11938
sona-27376,trial,73,bullshitter,10,0.5,5,5,-1,False,0.25390625,False,5,5,205,285,2507.4010129355,5452,How many red marbles did you actually draw?,-1,-1,-1,False,14003
sona-27376,trial,74,bullshitDetector,10,0.5,1,4,-1,True,0.25390625,True,5,-5,210,280,6540.6051462638,4516,How many red marbles did you actually draw?,-1,-1,-1,False,12322
sona-27376,trial,75,bullshitter,10,0.5,3,5,-1,False,0.25390625,True,-5,5,205,285,2822.7215408265,3601,How many red marbles did you actually draw?,-1,-1,-1,False,11368
sona-27376,trial,76,bullshitDetector,10,0.5,5,5,7,False,-1,False,5,5,210,290,7264.4446324642,2311,How many red marbles did your opponent report drawing?,5,5,3657,False,14416
sona-27376,trial,77,bullshitter,10,0.5,5,4,-1,False,0.5,True,-5,5,205,295,2470.9918097439,5291,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11730
sona-27376,trial,78,bullshitDetector,10,0.5,3,3,3,False,-1,True,-2,7,203,302,7050.1891536837,2860,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11169
sona-27376,trial,79,bullshitter,10,0.5,3,4,-1,False,0.5,False,6,4,209,306,2564.8829951791,3889,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11296
sona-27376,trial,80,bullshitDetector,10,0.5,3,3,4,False,-1,True,-2,7,207,313,6123.9597744751,3199,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11705
sona-27376,trial,81,bullshitter,10,0.5,5,7,-1,False,-0.068359375,False,3,7,210,320,2229.0422332129,6259,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12497
sona-27376,trial,82,bullshitDetector,10,0.5,4,3,3,False,-1,False,3,7,213,327,5500.5444409085,3033,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10228
sona-27376,trial,83,bullshitter,10,0.5,5,5,-1,False,0.25390625,False,5,5,218,332,2095.7053357442,3167,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9286
sona-27376,trial,84,bullshitDetector,10,0.5,7,2,-1,False,0.25390625,True,5,-5,223,327,6296.6263835945,2615,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10719
sona-27376,trial,85,bullshitter,10,0.5,4,5,-1,False,0.25390625,False,5,5,228,332,2215.3388875508,3744,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11067
sona-27376,trial,86,bullshitDetector,10,0.5,4,6,-1,True,0.25390625,False,6,4,234,336,6381.1988775646,3610,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11255
sona-27376,trial,87,bullshitter,10,0.5,3,5,-1,False,0.25390625,False,5,5,239,341,3068.2769121599,3204,How many red marbles did you actually draw?,3,3,3206,False,13587
sona-27376,trial,88,bullshitDetector,10,0.5,6,10,-1,False,0.25390625,True,5,-5,244,336,6306.9874643876,2658,How many red marbles did you actually draw?,-1,-1,-1,True,10512
sona-27376,trial,89,bullshitter,10,0.5,6,7,-1,False,-0.068359375,False,3,7,247,343,2391.5113045999,4736,How many red marbles did you actually draw?,-1,-1,-1,False,11410
sona-27376,trial,90,bullshitDetector,10,0.5,4,4,5,False,-1,False,4,6,251,349,6855.7905096579,1953,How many red marbles did you actually draw?,-1,-1,-1,False,10300
sona-27376,trial,91,bullshitter,10,0.5,1,9,-1,False,-0.1220703125,False,1,9,252,358,2206.3892198626,2890,How many red marbles did you actually draw?,-1,-1,-1,True,10020
sona-27376,trial,92,bullshitDetector,10,0.5,5,5,6,False,-1,False,5,5,257,363,5965.3462181762,2346,How many red marbles did you actually draw?,-1,-1,-1,False,9825
sona-27376,trial,93,bullshitter,10,0.5,4,4,-1,False,0.5,True,6,-1,263,362,2351.5530344385,8464,How many red marbles did you actually draw?,4,4,1963,False,16874
sona-27376,trial,94,bullshitDetector,10,0.5,6,4,4,False,-1,False,4,6,267,368,5437.7711990848,2723,How many red marbles did you actually draw?,-1,-1,-1,False,9629
sona-27376,trial,95,bullshitter,10,0.5,4,5,-1,False,0.25390625,False,5,5,272,373,2152.9694766833,4268,How many red marbles did you actually draw?,-1,-1,-1,False,10889
sona-27376,trial,96,bullshitDetector,10,0.5,7,6,-1,False,0.25390625,True,5,-5,277,368,6228.9865296137,1886,How many red marbles did you actually draw?,-1,-1,-1,True,9918
sona-27376,trial,97,bullshitter,10,0.5,5,5,-1,False,0.25390625,True,5,0,282,368,2255.9579512086,3164,How many red marbles did you actually draw?,-1,-1,-1,False,10095
sona-27376,trial,98,bullshitDetector,10,0.5,4,4,5,False,-1,False,4,6,286,374,6338.9447863004,2639,How many red marbles did you actually draw?,-1,-1,-1,False,10250
sona-27376,trial,99,bullshitter,10,0.5,5,5,-1,False,0.25390625,False,5,5,291,379,2169.5699914793,4920,How many red marbles did you actually draw?,-1,-1,-1,False,11189
sona-27376,trial,100,bullshitDetector,10,0.5,3,3,3,False,-1,True,-2,7,289,386,6633.13258079,1384,How many red marbles did you actually draw?,-1,-1,-1,False,9977
sona-27120,practice,1,bullshitter,10,0.2,4,2,-1,False,0.1444009472,False,8,2,8,2,2787.9496026298,12118,,-1,-1,-1,False,56999
sona-27120,practice,2,bullshitDetector,10,0.2,3,1,1,False,-1,True,5,-5,13,-3,6432.280963023,8271,How many red marbles did your opponent report drawing?,1,3,4611,False,44323
sona-27120,practice,3,bullshitter,10,0.2,3,6,-1,False,-0.176935168,False,4,6,17,3,2499.9597905493,7312,How many red marbles did your opponent report drawing?,-1,-1,-1,False,23658
sona-27120,practice,4,bullshitDetector,10,0.2,2,2,3,False,-1,False,2,8,19,11,6181.8962627869,3576,How many red marbles did your opponent report drawing?,2,4,5804,False,24799
sona-27120,trial,1,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,8,2,2715.7913785739,6430,How many red marbles did your opponent report drawing?,-1,-1,-1,False,21597
sona-27120,trial,2,bullshitDetector,10,0.2,2,1,1,False,-1,True,5,-5,13,-3,5380.9478857291,5408,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13756
sona-27120,trial,3,bullshitter,10,0.2,3,7,-1,False,-0.1777216,False,3,7,16,4,2483.0095570668,4048,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19415
sona-27120,trial,4,bullshitDetector,10,0.2,2,2,3,False,-1,False,2,8,18,12,5387.6256501672,2578,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9994
sona-27120,trial,5,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,27,13,2434.1318023872,2774,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15358
sona-27120,trial,6,bullshitDetector,10,0.2,2,1,1,False,-1,True,5,-5,32,8,5792.6694048438,3072,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11252
sona-27120,trial,7,bullshitter,10,0.2,1,4,-1,False,-0.1450060288,False,6,4,38,12,2575.5077305542,3304,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10488
sona-27120,trial,8,bullshitDetector,10,0.2,2,3,-1,False,-0.1450060288,False,3,7,41,19,6241.8453289527,2304,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10190
sona-27120,trial,9,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,49,21,3217.6436171013,2988,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17733
sona-27120,trial,10,bullshitDetector,10,0.2,2,5,-1,False,0.1444009472,True,5,-5,54,16,5718.7628709733,9910,How many red marbles did your opponent report drawing?,5,3,8934,True,30220
sona-27120,trial,11,bullshitter,10,0.2,1,6,-1,False,-0.176935168,False,4,6,58,22,2283.3139084509,5076,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14027
sona-27120,trial,12,bullshitDetector,10,0.2,2,2,3,False,-1,False,2,8,60,30,5656.6322017398,6529,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13972
sona-27120,trial,13,bullshitter,10,0.2,3,6,-1,False,-0.176935168,False,4,6,64,36,2685.8606154517,4080,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11387
sona-27120,trial,14,bullshitDetector,10,0.2,3,0,-1,True,-0.176935168,True,5,-5,69,31,5136.931790533,2513,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9436
sona-27120,trial,15,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,78,32,2423.4197356049,3031,How many red marbles did your opponent report drawing?,-1,-1,-1,False,35995
sona-27120,trial,16,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,79,41,5560.9829943685,2291,How many red marbles did your opponent report drawing?,1,1,7460,False,18081
sona-27120,trial,17,bullshitter,10,0.2,2,4,-1,False,-0.1450060288,False,6,4,85,45,3002.8743168656,3851,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12927
sona-27120,trial,18,bullshitDetector,10,0.2,3,2,2,False,-1,True,5,-5,90,40,5368.4647266097,4180,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11123
sona-27120,trial,19,bullshitter,10,0.2,2,2,-1,False,0.1444009472,True,8,-3,98,37,2653.6537853892,3368,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11029
sona-27120,trial,20,bullshitDetector,10,0.2,1,0,0,False,-1,False,0,10,98,47,6154.908541824,2721,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13329
sona-27120,trial,21,bullshitter,10,0.2,1,0,-1,False,0.7148262912,True,-5,5,93,52,2483.6149013366,2774,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10288
sona-27120,trial,22,bullshitDetector,10,0.2,2,2,-1,False,0.7148262912,False,2,8,95,60,6915.5420961135,1756,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10186
sona-27120,trial,23,bullshitter,10,0.2,8,8,-1,False,-0.177795328,False,2,8,97,68,2743.8906862397,4032,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11220
sona-27120,trial,24,bullshitDetector,10,0.2,2,2,5,False,-1,True,-3,8,94,76,6687.5723136403,1535,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9733
sona-27120,trial,25,bullshitter,10,0.2,1,0,-1,False,0.7148262912,True,-5,5,89,81,3031.6412216435,4368,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15089
sona-27120,trial,26,bullshitDetector,10,0.2,2,0,0,False,-1,True,5,-5,94,76,5382.2582536226,2304,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9561
sona-27120,trial,27,bullshitter,10,0.2,0,7,-1,False,-0.1777216,False,3,7,97,83,2135.6088444482,4307,How many red marbles did you actually draw?,0,0,6358,False,20348
sona-27120,trial,28,bullshitDetector,10,0.2,3,0,-1,False,-0.1777216,False,0,10,97,93,5995.9968487887,2255,How many red marbles did you actually draw?,-1,-1,-1,True,9836
sona-27120,trial,29,bullshitter,10,0.2,2,4,-1,False,-0.1450060288,False,6,4,103,97,2733.7218312562,4161,How many red marbles did you actually draw?,-1,-1,-1,False,11781
sona-27120,trial,30,bullshitDetector,10,0.2,4,2,-1,True,-0.1450060288,False,2,8,105,105,5784.0820189492,5591,How many red marbles did you actually draw?,-1,-1,-1,False,56796
sona-27120,trial,31,bullshitter,10,0.2,3,6,-1,False,-0.176935168,False,4,6,109,111,2305.3811549921,3688,How many red marbles did you actually draw?,-1,-1,-1,False,26037
sona-27120,trial,32,bullshitDetector,10,0.2,2,2,-1,True,-0.176935168,False,2,8,111,119,6168.0058663416,13146,How many red marbles did you actually draw?,-1,-1,-1,False,21878
sona-27120,trial,33,bullshitter,10,0.2,4,8,-1,False,-0.177795328,False,2,8,113,127,2250.9571196708,3303,How many red marbles did you actually draw?,-1,-1,-1,True,10166
sona-27120,trial,34,bullshitDetector,10,0.2,0,7,-1,True,-0.177795328,True,5,-5,118,122,5423.4640127293,4613,How many red marbles did you actually draw?,-1,-1,-1,False,13189
sona-27120,trial,35,bullshitter,10,0.2,6,4,-1,False,-0.1450060288,False,6,4,124,126,3036.1422349167,5630,How many red marbles did you actually draw?,-1,-1,-1,True,14913
sona-27120,trial,36,bullshitDetector,10,0.2,1,1,4,False,-1,False,1,9,125,135,6693.2290986711,2209,How many red marbles did you actually draw?,-1,-1,-1,False,11184
sona-27120,trial,37,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,133,137,2253.376794844,3112,How many red marbles did you actually draw?,2,2,4208,False,14438
sona-27120,trial,38,bullshitDetector,10,0.2,2,1,1,False,-1,True,5,-5,138,132,5726.7660909991,1689,How many red marbles did you actually draw?,-1,-1,-1,False,9199
sona-27120,trial,39,bullshitter,10,0.2,1,0,-1,False,0.7148262912,True,-5,5,133,137,2546.5180975946,2647,How many red marbles did you actually draw?,-1,-1,-1,False,9634
sona-27120,trial,40,bullshitDetector,10,0.2,2,1,1,False,-1,False,1,9,134,146,6612.5842982093,12005,How many red marbles did you actually draw?,-1,-1,-1,False,67117
sona-27120,trial,41,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,142,148,3005.8006752849,4104,How many red marbles did you actually draw?,-1,-1,-1,False,12417
sona-27120,trial,42,bullshitDetector,10,0.2,3,1,1,False,-1,False,1,9,143,157,5736.1113005318,2134,How many red marbles did you actually draw?,-1,-1,-1,False,9787
sona-27120,trial,43,bullshitter,10,0.2,4,2,-1,False,0.1444009472,False,8,2,151,159,3232.3560336241,3672,How many red marbles did you actually draw?,-1,-1,-1,False,25977
sona-27120,trial,44,bullshitDetector,10,0.2,4,3,3,False,-1,True,5,-5,156,154,6562.7160846771,8140,How many red marbles did your opponent report drawing?,3,6,6126,False,25629
sona-27120,trial,45,bullshitter,10,0.2,5,5,-1,False,-0.171430144,False,5,5,161,159,2164.2343737723,5932,How many red marbles did your opponent report drawing?,-1,-1,-1,True,32228
sona-27120,trial,46,bullshitDetector,10,0.2,1,9,-1,False,-0.171430144,False,9,1,170,160,5640.2103574998,3228,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10744
sona-27120,trial,47,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,179,156,2507.0766857495,4476,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11425
sona-27120,trial,48,bullshitDetector,10,0.2,1,1,1,False,-1,True,-4,9,175,165,5986.1984196959,4337,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12094
sona-27120,trial,49,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,184,166,2554.3037744794,3088,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11631
sona-27120,trial,50,bullshitDetector,10,0.2,4,7,-1,False,0.4463908352,False,7,3,191,169,5132.475907898,12310,How many red marbles did your opponent report drawing?,-1,-1,-1,True,19573
sona-27120,trial,51,bullshitter,10,0.2,3,7,-1,False,-0.1777216,False,3,7,194,176,3067.0102098736,5414,How many red marbles did your opponent report drawing?,-1,-1,-1,True,59482
sona-27120,trial,52,bullshitDetector,10,0.2,0,0,0,False,-1,True,-5,10,189,186,5456.7066820765,12823,How many red marbles did your opponent report drawing?,-1,-1,-1,False,20670
sona-27120,trial,53,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,196,189,2206.4944126132,3856,How many red marbles did your opponent report drawing?,-1,-1,-1,False,82043
sona-27120,trial,54,bullshitDetector,10,0.2,1,1,2,False,-1,False,1,9,197,198,5212.7060205218,2531,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10213
sona-27120,trial,55,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,206,199,3217.6880407023,2462,How many red marbles did you actually draw?,1,1,2984,False,15740
sona-27120,trial,56,bullshitDetector,10,0.2,2,2,2,False,-1,False,2,8,208,207,6024.5979344545,2163,How many red marbles did you actually draw?,-1,-1,-1,False,9798
sona-27120,trial,57,bullshitter,10,0.2,10,0,-1,False,0.7148262912,False,10,0,218,207,3186.1900368224,2427,How many red marbles did you actually draw?,-1,-1,-1,True,10759
sona-27120,trial,58,bullshitDetector,10,0.2,1,1,2,False,-1,True,-4,9,214,216,5145.9126920143,38268,How many red marbles did you actually draw?,-1,-1,-1,False,45495
sona-27120,trial,59,bullshitter,10,0.2,7,4,-1,False,-0.1450060288,False,6,4,220,220,2361.1408591222,19869,How many red marbles did you actually draw?,-1,-1,-1,True,27172
sona-27120,trial,60,bullshitDetector,10,0.2,3,0,0,False,-1,True,5,-5,225,215,5170.2296868367,2137,How many red marbles did you actually draw?,-1,-1,-1,False,9515
sona-27120,trial,61,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,233,217,2159.9875434311,3262,How many red marbles did you actually draw?,-1,-1,-1,True,10380
sona-27120,trial,62,bullshitDetector,10,0.2,2,2,4,False,-1,False,2,8,235,225,6165.6587961426,4142,How many red marbles did you actually draw?,-1,-1,-1,False,12174
sona-27120,trial,63,bullshitter,10,0.2,1,9,-1,False,-0.177799424,False,1,9,236,234,2783.1060681068,2598,How many red marbles did you actually draw?,-1,-1,-1,False,10006
sona-27120,trial,64,bullshitDetector,10,0.2,2,6,-1,False,-0.177799424,False,6,4,242,238,6230.0466981464,2646,How many red marbles did you actually draw?,-1,-1,-1,True,10836
sona-27120,trial,65,bullshitter,10,0.2,0,10,-1,False,-0.1777995264,False,0,10,242,248,2521.3834253173,5550,How many red marbles did you actually draw?,0,0,3503,False,17680
sona-27120,trial,66,bullshitDetector,10,0.2,0,8,-1,False,-0.1777995264,False,8,2,250,250,6045.7684764736,16251,How many red marbles did you actually draw?,-1,-1,-1,True,24050
sona-27120,trial,67,bullshitter,10,0.2,9,8,-1,False,-0.177795328,False,2,8,252,258,3135.4938733747,2959,How many red marbles did you actually draw?,-1,-1,-1,True,10394
sona-27120,trial,68,bullshitDetector,10,0.2,0,0,3,False,-1,False,0,10,252,268,6145.2431813376,27932,How many red marbles did you actually draw?,-1,-1,-1,False,35953
sona-27120,trial,69,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,261,264,2417.601389852,3751,How many red marbles did you actually draw?,-1,-1,-1,False,10937
sona-27120,trial,70,bullshitDetector,10,0.2,1,4,-1,False,0.4463908352,True,5,-5,266,259,6085.430896048,1476,How many red marbles did you actually draw?,-1,-1,-1,True,9571
sona-27120,trial,71,bullshitter,10,0.2,3,7,-1,False,-0.1777216,False,3,7,269,266,2568.2263019799,3607,How many red marbles did you actually draw?,-1,-1,-1,False,11413
sona-27120,trial,72,bullshitDetector,10,0.2,1,6,-1,True,-0.1777216,False,6,4,275,270,5726.6655408339,1983,How many red marbles did your opponent report drawing?,6,4,5114,False,17838
sona-27120,trial,73,bullshitter,10,0.2,1,8,-1,False,-0.177795328,False,2,8,277,278,3174.769298401,3246,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12248
sona-27120,trial,74,bullshitDetector,10,0.2,1,6,-1,True,-0.177795328,False,6,4,283,282,7228.5034455314,2128,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11156
sona-27120,trial,75,bullshitter,10,0.2,1,4,-1,False,-0.1450060288,False,6,4,289,286,2089.8159871691,3039,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11154
sona-27120,trial,76,bullshitDetector,10,0.2,3,1,-1,False,-0.1450060288,False,1,9,290,295,5593.5355854351,3853,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11201
sona-27120,trial,77,bullshitter,10,0.2,2,5,-1,False,-0.171430144,False,5,5,295,300,2401.7810105861,4727,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14319
sona-27120,trial,78,bullshitDetector,10,0.2,3,2,2,False,-1,True,5,-5,300,295,5603.9479558752,5689,How many red marbles did your opponent report drawing?,-1,-1,-1,False,24314
sona-27120,trial,79,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,310,290,2109.5855893893,2845,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10626
sona-27120,trial,80,bullshitDetector,10,0.2,2,2,6,False,-1,False,2,8,312,298,6404.2751543909,1513,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10065
sona-27120,trial,81,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,320,300,2860.5272819074,3055,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10257
sona-27120,trial,82,bullshitDetector,10,0.2,3,1,1,False,-1,True,5,-5,325,295,6162.0567996572,2064,How many red marbles did your opponent report drawing?,1,9,4079,False,18155
sona-27120,trial,83,bullshitter,10,0.2,1,2,-1,False,0.1444009472,False,8,2,333,297,2233.972096555,3094,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10220
sona-27120,trial,84,bullshitDetector,10,0.2,0,0,4,False,-1,False,0,10,333,307,6225.2211310896,4547,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12474
sona-27120,trial,85,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,343,302,2161.4896666497,2670,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9767
sona-27120,trial,86,bullshitDetector,10,0.2,5,4,4,False,-1,False,4,6,347,308,6941.2811306949,2242,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10650
sona-27120,trial,87,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,357,303,2109.5447388246,2273,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9477
sona-27120,trial,88,bullshitDetector,10,0.2,3,1,-1,True,0.7148262912,True,5,-5,362,298,5441.6762699338,1577,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9002
sona-27120,trial,89,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,369,301,2581.4701403831,2766,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9838
sona-27120,trial,90,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,370,310,6495.5087386606,5061,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13498
sona-27120,trial,91,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,377,313,2784.7593309077,3022,How many red marbles did you actually draw?,3,3,3536,False,14121
sona-27120,trial,92,bullshitDetector,10,0.2,4,3,3,False,-1,False,3,7,380,320,6826.0769866645,2521,How many red marbles did you actually draw?,-1,-1,-1,False,10870
sona-27120,trial,93,bullshitter,10,0.2,3,6,-1,False,-0.176935168,False,4,6,384,326,2170.8825455537,3390,How many red marbles did you actually draw?,-1,-1,-1,False,10253
sona-27120,trial,94,bullshitDetector,10,0.2,2,0,0,False,-1,True,5,-5,389,321,7353.7424608429,3333,How many red marbles did you actually draw?,-1,-1,-1,False,12661
sona-27120,trial,95,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,399,316,2208.3703928688,2582,How many red marbles did you actually draw?,-1,-1,-1,False,72916
sona-27120,trial,96,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,400,325,5517.8969964156,2381,How many red marbles did you actually draw?,-1,-1,-1,False,9453
sona-27120,trial,97,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,408,327,2981.4631075599,3429,How many red marbles did you actually draw?,-1,-1,-1,False,11004
sona-27120,trial,98,bullshitDetector,10,0.2,3,2,2,False,-1,True,5,-5,413,322,5446.7041407428,1783,How many red marbles did you actually draw?,-1,-1,-1,False,8988
sona-27120,trial,99,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,422,318,2882.1077402744,2774,How many red marbles did you actually draw?,-1,-1,-1,False,11279
sona-27120,trial,100,bullshitDetector,10,0.2,1,1,2,False,-1,False,1,9,423,327,6280.8953116348,1454,How many red marbles did you actually draw?,-1,-1,-1,False,28728
sona-28685,practice,1,bullshitter,10,0.8,5,5,-1,False,0.8430161408,False,5,5,5,5,2437.7687361096,9262,,-1,-1,-1,False,36321
sona-28685,practice,2,bullshitDetector,10,0.8,8,8,-1,True,0.8430161408,False,8,2,13,7,7413.9971478761,7175,How many red marbles did your opponent report drawing?,8,2,8099,False,40347
sona-28685,practice,3,bullshitter,10,0.8,8,8,-1,False,0.2516192768,False,2,8,15,15,2371.1533913417,9121,How many red marbles did you actually draw?,8,8,5796,False,32845
sona-28685,practice,4,bullshitDetector,10,0.8,8,3,-1,True,0.2516192768,False,3,7,18,22,5407.5126361621,3452,How many red marbles did you actually draw?,-1,-1,-1,False,18134
sona-28685,trial,1,bullshitDetector,10,0.8,8,5,5,False,-1,False,5,5,5,5,7345.1426618827,2681,How many red marbles did you actually draw?,-1,-1,-1,False,14981
sona-28685,trial,2,bullshitter,10,0.8,6,5,-1,False,0.8430161408,True,-5,5,0,10,2203.6686794729,5398,How many red marbles did you actually draw?,6,6,7940,False,23051
sona-28685,trial,3,bullshitDetector,10,0.8,7,7,7,False,-1,False,7,3,7,13,5925.625933547,7546,How many red marbles did you actually draw?,-1,-1,-1,False,17658
sona-28685,trial,4,bullshitter,10,0.8,10,9,-1,False,-0.0168161792,False,1,9,8,22,2127.4156210015,7580,How many red marbles did you actually draw?,-1,-1,-1,False,15505
sona-28685,trial,5,bullshitDetector,10,0.8,9,3,-1,False,-0.0168161792,False,3,7,11,29,7056.4527978067,3477,How many red marbles did you actually draw?,-1,-1,-1,True,21542
sona-28685,trial,6,bullshitter,10,0.8,9,6,-1,False,0.7549357568,True,-5,5,6,34,2896.4093152072,5119,How many red marbles did you actually draw?,-1,-1,-1,False,14256
